file,channel,date,start_sec,words,pitch_mentions,certainty,hedge,urgency,correction,oil_energy,inflation,recession_labor,debt_credit,dollar_fx,gold_silver,ai_tech,valuation_bubble,liquidity_rates,china_deglobalization,rotation_manufacturing,crypto,digital_control,housing
bravos_2026-06-11_zmIhCFYlBP0.txt,bravos,2026-06-11,660,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bravos_2026-06-15_Ev6e1dJCelc.txt,bravos,2026-06-15,0,181,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
bravos_2026-06-15_Ev6e1dJCelc.txt,bravos,2026-06-15,60,186,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0
bravos_2026-06-15_Ev6e1dJCelc.txt,bravos,2026-06-15,120,188,0,0,0,1,0,0,0,2,2,0,0,0,0,3,0,0,0,0,0
bravos_2026-06-15_Ev6e1dJCelc.txt,bravos,2026-06-15,180,196,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
bravos_2026-06-15_Ev6e1dJCelc.txt,bravos,2026-06-15,240,181,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
bravos_2026-06-15_Ev6e1dJCelc.txt,bravos,2026-06-15,300,179,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0
bravos_2026-06-15_Ev6e1dJCelc.txt,bravos,2026-06-15,360,190,0,0,2,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
bravos_2026-06-15_Ev6e1dJCelc.txt,bravos,2026-06-15,420,186,0,0,2,1,0,1,1,2,0,0,0,0,0,2,0,0,0,0,0
bravos_2026-06-15_Ev6e1dJCelc.txt,bravos,2026-06-15,480,183,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
bravos_2026-06-15_Ev6e1dJCelc.txt,bravos,2026-06-15,540,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bravos_2026-06-18_ArL4djz-76c.txt,bravos,2026-06-18,0,185,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bravos_2026-06-18_ArL4djz-76c.txt,bravos,2026-06-18,60,179,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
bravos_2026-06-18_ArL4djz-76c.txt,bravos,2026-06-18,120,185,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0
bravos_2026-06-18_ArL4djz-76c.txt,bravos,2026-06-18,180,183,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0
bravos_2026-06-18_ArL4djz-76c.txt,bravos,2026-06-18,240,200,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0
bravos_2026-06-18_ArL4djz-76c.txt,bravos,2026-06-18,300,185,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
bravos_2026-06-18_ArL4djz-76c.txt,bravos,2026-06-18,360,176,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
bravos_2026-06-18_ArL4djz-76c.txt,bravos,2026-06-18,420,59,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bravos_2026-06-29_OZhbi8m1Mw8.txt,bravos,2026-06-29,0,175,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0
bravos_2026-06-29_OZhbi8m1Mw8.txt,bravos,2026-06-29,60,196,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
bravos_2026-06-29_OZhbi8m1Mw8.txt,bravos,2026-06-29,120,212,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
bravos_2026-06-29_OZhbi8m1Mw8.txt,bravos,2026-06-29,180,183,0,0,0,1,0,0,0,0,1,0,0,1,5,0,0,0,0,0,0
bravos_2026-06-29_OZhbi8m1Mw8.txt,bravos,2026-06-29,240,195,0,1,0,1,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0
bravos_2026-06-29_OZhbi8m1Mw8.txt,bravos,2026-06-29,300,197,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0
bravos_2026-06-29_OZhbi8m1Mw8.txt,bravos,2026-06-29,360,217,0,1,2,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0
bravos_2026-06-29_OZhbi8m1Mw8.txt,bravos,2026-06-29,420,194,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bravos_2026-06-29_OZhbi8m1Mw8.txt,bravos,2026-06-29,480,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bravos_2026-07-07_J0qxWVhXd4o.txt,bravos,2026-07-07,0,206,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
bravos_2026-07-07_J0qxWVhXd4o.txt,bravos,2026-07-07,60,199,0,0,0,0,0,5,0,0,0,0,3,1,0,0,0,0,2,0,0
bravos_2026-07-07_J0qxWVhXd4o.txt,bravos,2026-07-07,120,197,0,1,0,0,0,2,0,2,0,3,1,0,0,0,0,0,2,0,0
bravos_2026-07-07_J0qxWVhXd4o.txt,bravos,2026-07-07,180,190,0,0,0,0,0,1,0,0,0,10,2,0,0,0,0,4,0,0,0
bravos_2026-07-07_J0qxWVhXd4o.txt,bravos,2026-07-07,240,191,0,1,1,0,0,2,0,0,0,8,4,0,0,1,0,1,0,0,0
bravos_2026-07-07_J0qxWVhXd4o.txt,bravos,2026-07-07,300,206,0,0,3,0,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0
bravos_2026-07-07_J0qxWVhXd4o.txt,bravos,2026-07-07,360,183,0,0,3,0,0,0,6,0,0,2,0,0,0,9,0,1,0,0,0
bravos_2026-07-07_J0qxWVhXd4o.txt,bravos,2026-07-07,420,194,0,0,1,0,0,0,3,0,0,3,1,0,0,6,0,0,0,0,0
bravos_2026-07-07_J0qxWVhXd4o.txt,bravos,2026-07-07,480,198,0,1,2,0,0,0,0,0,1,0,5,0,0,2,0,0,0,0,0
bravos_2026-07-07_J0qxWVhXd4o.txt,bravos,2026-07-07,540,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bravos_2026-07-23_QNFLN6IvB88.txt,bravos,2026-07-23,0,196,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0
bravos_2026-07-23_QNFLN6IvB88.txt,bravos,2026-07-23,60,180,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
bravos_2026-07-23_QNFLN6IvB88.txt,bravos,2026-07-23,120,172,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
bravos_2026-07-23_QNFLN6IvB88.txt,bravos,2026-07-23,180,174,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
bravos_2026-07-23_QNFLN6IvB88.txt,bravos,2026-07-23,240,175,0,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0
bravos_2026-07-23_QNFLN6IvB88.txt,bravos,2026-07-23,300,171,0,0,0,2,0,0,0,2,3,0,0,0,1,0,0,0,0,0,1
bravos_2026-07-23_QNFLN6IvB88.txt,bravos,2026-07-23,360,172,0,0,3,1,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0
bravos_2026-07-23_QNFLN6IvB88.txt,bravos,2026-07-23,420,183,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
bravos_2026-07-23_QNFLN6IvB88.txt,bravos,2026-07-23,480,73,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bravos_2026-08-04_VygtuX3arJA.txt,bravos,2026-08-04,0,185,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
bravos_2026-08-04_VygtuX3arJA.txt,bravos,2026-08-04,60,171,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
bravos_2026-08-04_VygtuX3arJA.txt,bravos,2026-08-04,120,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bravos_2026-08-04_VygtuX3arJA.txt,bravos,2026-08-04,180,177,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
bravos_2026-08-04_VygtuX3arJA.txt,bravos,2026-08-04,240,175,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bravos_2026-08-04_VygtuX3arJA.txt,bravos,2026-08-04,300,187,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bravos_2026-08-04_VygtuX3arJA.txt,bravos,2026-08-04,360,158,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bravos_2026-08-04_VygtuX3arJA.txt,bravos,2026-08-04,420,183,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
bravos_2026-08-04_VygtuX3arJA.txt,bravos,2026-08-04,480,156,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bravos_2026-08-09_rv4PIOsQq_g.txt,bravos,2026-08-09,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bravos_2026-08-09_rv4PIOsQq_g.txt,bravos,2026-08-09,60,190,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bravos_2026-08-09_rv4PIOsQq_g.txt,bravos,2026-08-09,120,186,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
bravos_2026-08-09_rv4PIOsQq_g.txt,bravos,2026-08-09,180,189,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0
bravos_2026-08-09_rv4PIOsQq_g.txt,bravos,2026-08-09,240,184,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0
bravos_2026-08-09_rv4PIOsQq_g.txt,bravos,2026-08-09,300,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bravos_2026-08-09_rv4PIOsQq_g.txt,bravos,2026-08-09,360,205,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
bravos_2026-08-09_rv4PIOsQq_g.txt,bravos,2026-08-09,420,203,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bravos_2026-08-09_rv4PIOsQq_g.txt,bravos,2026-08-09,480,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bravos_2026-08-11_ZZ7HyZu8FbE.txt,bravos,2026-08-11,0,167,0,0,1,0,0,0,0,0,0,1,4,0,0,0,3,0,0,0,0
bravos_2026-08-11_ZZ7HyZu8FbE.txt,bravos,2026-08-11,60,174,0,1,1,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0,0
bravos_2026-08-11_ZZ7HyZu8FbE.txt,bravos,2026-08-11,120,180,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
bravos_2026-08-11_ZZ7HyZu8FbE.txt,bravos,2026-08-11,180,166,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,1
bravos_2026-08-11_ZZ7HyZu8FbE.txt,bravos,2026-08-11,240,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
bravos_2026-08-11_ZZ7HyZu8FbE.txt,bravos,2026-08-11,300,178,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,1,0,0,0
bravos_2026-08-11_ZZ7HyZu8FbE.txt,bravos,2026-08-11,360,173,0,0,3,1,0,0,0,0,1,4,1,0,0,1,0,0,0,0,0
bravos_2026-08-11_ZZ7HyZu8FbE.txt,bravos,2026-08-11,420,173,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0
bravos_2026-08-11_ZZ7HyZu8FbE.txt,bravos,2026-08-11,480,186,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
bravos_2026-08-11_ZZ7HyZu8FbE.txt,bravos,2026-08-11,540,192,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bravos_2026-08-13_4AkB4c0tTfU.txt,bravos,2026-08-13,0,183,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bravos_2026-08-13_4AkB4c0tTfU.txt,bravos,2026-08-13,60,167,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
bravos_2026-08-13_4AkB4c0tTfU.txt,bravos,2026-08-13,120,189,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bravos_2026-08-13_4AkB4c0tTfU.txt,bravos,2026-08-13,180,171,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
bravos_2026-08-13_4AkB4c0tTfU.txt,bravos,2026-08-13,240,163,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bravos_2026-08-13_4AkB4c0tTfU.txt,bravos,2026-08-13,300,189,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
bravos_2026-08-13_4AkB4c0tTfU.txt,bravos,2026-08-13,360,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bravos_2026-08-13_4AkB4c0tTfU.txt,bravos,2026-08-13,420,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bravos_2026-08-13_4AkB4c0tTfU.txt,bravos,2026-08-13,480,200,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bravos_2026-08-13_4AkB4c0tTfU.txt,bravos,2026-08-13,540,189,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bravos_2026-08-13_4AkB4c0tTfU.txt,bravos,2026-08-13,600,124,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bravos_2026-08-18_nB1eXWQlW58.txt,bravos,2026-08-18,0,183,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
bravos_2026-08-18_nB1eXWQlW58.txt,bravos,2026-08-18,60,177,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
bravos_2026-08-18_nB1eXWQlW58.txt,bravos,2026-08-18,120,195,0,1,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0
bravos_2026-08-18_nB1eXWQlW58.txt,bravos,2026-08-18,180,183,0,1,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0
bravos_2026-08-18_nB1eXWQlW58.txt,bravos,2026-08-18,240,192,0,2,0,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0,0
bravos_2026-08-18_nB1eXWQlW58.txt,bravos,2026-08-18,300,185,0,0,1,1,0,0,0,0,2,4,0,0,0,0,1,0,0,0,0
bravos_2026-08-18_nB1eXWQlW58.txt,bravos,2026-08-18,360,214,0,1,1,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0
bravos_2026-08-18_nB1eXWQlW58.txt,bravos,2026-08-18,420,191,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
bravos_2026-08-18_nB1eXWQlW58.txt,bravos,2026-08-18,480,194,0,0,1,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0
bravos_2026-08-18_nB1eXWQlW58.txt,bravos,2026-08-18,540,209,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bravos_2026-08-18_nB1eXWQlW58.txt,bravos,2026-08-18,600,102,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bravos_2026-08-21_Jw8ykhoOVBQ.txt,bravos,2026-08-21,0,180,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
bravos_2026-08-21_Jw8ykhoOVBQ.txt,bravos,2026-08-21,60,191,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
bravos_2026-08-21_Jw8ykhoOVBQ.txt,bravos,2026-08-21,120,183,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
bravos_2026-08-21_Jw8ykhoOVBQ.txt,bravos,2026-08-21,180,199,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bravos_2026-08-21_Jw8ykhoOVBQ.txt,bravos,2026-08-21,240,179,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
bravos_2026-08-21_Jw8ykhoOVBQ.txt,bravos,2026-08-21,300,168,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0
bravos_2026-08-21_Jw8ykhoOVBQ.txt,bravos,2026-08-21,360,195,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
bravos_2026-08-21_Jw8ykhoOVBQ.txt,bravos,2026-08-21,420,198,0,0,1,0,0,0,0,0,0,1,0,5,3,0,0,0,0,0,0
bravos_2026-08-21_Jw8ykhoOVBQ.txt,bravos,2026-08-21,480,172,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
bravos_2026-08-21_Jw8ykhoOVBQ.txt,bravos,2026-08-21,540,190,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0
bravos_2026-08-21_Jw8ykhoOVBQ.txt,bravos,2026-08-21,600,179,0,0,0,1,0,0,0,0,1,0,0,2,2,6,0,0,0,0,0
bravos_2026-08-21_Jw8ykhoOVBQ.txt,bravos,2026-08-21,660,156,0,0,1,0,0,0,0,0,1,0,0,1,0,4,0,0,0,0,0
bravos_2026-08-21_Jw8ykhoOVBQ.txt,bravos,2026-08-21,720,197,0,2,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
bravos_2026-08-21_Jw8ykhoOVBQ.txt,bravos,2026-08-21,780,198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bravos_2026-08-21_Jw8ykhoOVBQ.txt,bravos,2026-08-21,840,68,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bravos_2026-08-25_PWMhM2_dj3s.txt,bravos,2026-08-25,0,176,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
bravos_2026-08-25_PWMhM2_dj3s.txt,bravos,2026-08-25,60,185,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
bravos_2026-08-25_PWMhM2_dj3s.txt,bravos,2026-08-25,120,190,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
bravos_2026-08-25_PWMhM2_dj3s.txt,bravos,2026-08-25,180,191,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
bravos_2026-08-25_PWMhM2_dj3s.txt,bravos,2026-08-25,240,182,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
bravos_2026-08-25_PWMhM2_dj3s.txt,bravos,2026-08-25,300,177,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
bravos_2026-08-25_PWMhM2_dj3s.txt,bravos,2026-08-25,360,175,0,0,0,1,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0
bravos_2026-08-25_PWMhM2_dj3s.txt,bravos,2026-08-25,420,172,0,0,0,0,0,0,0,0,3,5,5,0,0,0,0,0,0,0,0
bravos_2026-08-25_PWMhM2_dj3s.txt,bravos,2026-08-25,480,177,0,0,2,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0
bravos_2026-08-25_PWMhM2_dj3s.txt,bravos,2026-08-25,540,169,0,0,0,0,0,0,6,0,2,0,0,0,0,2,0,0,0,0,0
bravos_2026-08-25_PWMhM2_dj3s.txt,bravos,2026-08-25,600,186,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0
bravos_2026-08-25_PWMhM2_dj3s.txt,bravos,2026-08-25,660,172,0,1,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0
bravos_2026-08-25_PWMhM2_dj3s.txt,bravos,2026-08-25,720,177,0,0,2,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0
bravos_2026-08-25_PWMhM2_dj3s.txt,bravos,2026-08-25,780,177,0,0,2,0,0,0,1,0,2,0,0,0,0,3,0,0,0,0,0
bravos_2026-08-25_PWMhM2_dj3s.txt,bravos,2026-08-25,840,180,0,1,0,1,0,0,0,0,1,3,0,0,0,3,0,0,0,0,0
bravos_2026-08-25_PWMhM2_dj3s.txt,bravos,2026-08-25,900,181,0,2,1,0,0,0,0,0,1,7,0,0,0,0,1,0,0,0,0
bravos_2026-08-25_PWMhM2_dj3s.txt,bravos,2026-08-25,960,194,0,0,0,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0
bravos_2026-08-25_PWMhM2_dj3s.txt,bravos,2026-08-25,1020,186,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
bravos_2026-08-25_PWMhM2_dj3s.txt,bravos,2026-08-25,1080,126,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bravos_2026-08-27_cbknsJEshD8.txt,bravos,2026-08-27,0,187,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,1,0,0,0
bravos_2026-08-27_cbknsJEshD8.txt,bravos,2026-08-27,60,189,2,0,2,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0
bravos_2026-08-27_cbknsJEshD8.txt,bravos,2026-08-27,120,179,2,0,0,0,0,0,0,0,0,3,4,0,0,0,1,0,0,0,0
bravos_2026-08-27_cbknsJEshD8.txt,bravos,2026-08-27,180,192,0,0,2,0,0,0,0,0,0,3,5,0,0,0,1,0,0,0,0
bravos_2026-08-27_cbknsJEshD8.txt,bravos,2026-08-27,240,169,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0
bravos_2026-08-27_cbknsJEshD8.txt,bravos,2026-08-27,300,166,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
bravos_2026-08-27_cbknsJEshD8.txt,bravos,2026-08-27,360,184,0,0,1,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0
bravos_2026-08-27_cbknsJEshD8.txt,bravos,2026-08-27,420,172,0,0,2,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0
bravos_2026-08-27_cbknsJEshD8.txt,bravos,2026-08-27,480,173,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
bravos_2026-08-27_cbknsJEshD8.txt,bravos,2026-08-27,540,180,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0
bravos_2026-08-27_cbknsJEshD8.txt,bravos,2026-08-27,600,168,0,0,3,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0
bravos_2026-08-27_cbknsJEshD8.txt,bravos,2026-08-27,660,184,0,3,0,0,0,0,0,0,0,0,10,0,0,0,4,0,0,0,0
bravos_2026-08-27_cbknsJEshD8.txt,bravos,2026-08-27,720,182,0,0,1,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0
bravos_2026-08-27_cbknsJEshD8.txt,bravos,2026-08-27,780,176,0,0,2,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0
bravos_2026-08-27_cbknsJEshD8.txt,bravos,2026-08-27,840,184,0,0,2,0,0,0,0,0,1,4,8,0,0,0,4,0,0,0,0
bravos_2026-08-27_cbknsJEshD8.txt,bravos,2026-08-27,900,181,0,0,0,0,0,0,0,0,0,7,3,0,0,0,3,0,0,0,0
bravos_2026-08-27_cbknsJEshD8.txt,bravos,2026-08-27,960,184,0,2,3,1,0,0,0,0,0,7,2,0,0,0,2,0,0,0,0
bravos_2026-08-27_cbknsJEshD8.txt,bravos,2026-08-27,1020,201,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bravos_2026-08-27_cbknsJEshD8.txt,bravos,2026-08-27,1080,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bravos_2026-09-05__rwFYNlKtEc.txt,bravos,2026-09-05,0,183,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0
bravos_2026-09-05__rwFYNlKtEc.txt,bravos,2026-09-05,60,163,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
bravos_2026-09-05__rwFYNlKtEc.txt,bravos,2026-09-05,120,184,0,0,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0
bravos_2026-09-05__rwFYNlKtEc.txt,bravos,2026-09-05,180,180,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
bravos_2026-09-05__rwFYNlKtEc.txt,bravos,2026-09-05,240,159,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
bravos_2026-09-05__rwFYNlKtEc.txt,bravos,2026-09-05,300,192,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0
bravos_2026-09-05__rwFYNlKtEc.txt,bravos,2026-09-05,360,173,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0
bravos_2026-09-05__rwFYNlKtEc.txt,bravos,2026-09-05,420,220,1,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
bravos_2026-09-05__rwFYNlKtEc.txt,bravos,2026-09-05,480,186,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
bravos_2026-09-05__rwFYNlKtEc.txt,bravos,2026-09-05,540,153,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0
bravos_2026-09-05__rwFYNlKtEc.txt,bravos,2026-09-05,600,163,0,0,1,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0
bravos_2026-09-05__rwFYNlKtEc.txt,bravos,2026-09-05,660,190,0,0,0,0,0,0,1,0,1,1,0,0,0,4,0,0,0,0,0
bravos_2026-09-05__rwFYNlKtEc.txt,bravos,2026-09-05,720,159,0,0,2,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0
bravos_2026-09-05__rwFYNlKtEc.txt,bravos,2026-09-05,780,181,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
bravos_2026-09-05__rwFYNlKtEc.txt,bravos,2026-09-05,840,170,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
bravos_2026-09-05__rwFYNlKtEc.txt,bravos,2026-09-05,900,178,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
bravos_2026-09-05__rwFYNlKtEc.txt,bravos,2026-09-05,960,156,0,1,0,1,0,0,0,0,4,1,0,0,0,2,0,0,0,0,0
bravos_2026-09-05__rwFYNlKtEc.txt,bravos,2026-09-05,1020,177,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0
bravos_2026-09-05__rwFYNlKtEc.txt,bravos,2026-09-05,1080,180,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
bravos_2026-09-05__rwFYNlKtEc.txt,bravos,2026-09-05,1140,164,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
bravos_2026-09-05__rwFYNlKtEc.txt,bravos,2026-09-05,1200,191,0,1,1,1,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0
bravos_2026-09-05__rwFYNlKtEc.txt,bravos,2026-09-05,1260,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bravos_2026-09-09_1ZS5_txbOsc.txt,bravos,2026-09-09,0,183,0,1,0,1,0,2,0,1,0,0,0,0,0,0,5,0,0,0,0
bravos_2026-09-09_1ZS5_txbOsc.txt,bravos,2026-09-09,60,189,0,0,0,2,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0
bravos_2026-09-09_1ZS5_txbOsc.txt,bravos,2026-09-09,120,194,0,0,0,0,0,9,0,0,2,0,0,0,0,0,0,0,0,0,0
bravos_2026-09-09_1ZS5_txbOsc.txt,bravos,2026-09-09,180,161,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0
