specification,asset,horizon_years,metric,episode_n,episode_median,episode_mean,episode_p10,episode_p90,episode_minimum,episode_maximum,episode_negative_pct,unconditional_n,unconditional_median,unconditional_mean,unconditional_p10,unconditional_p90,unconditional_minimum,unconditional_maximum,unconditional_negative_pct,median_excess_pp
fixed_economic_scale,sector_Shops,5,nominal_cumulative_pct,8,82.49582752770348,73.57610013405079,9.672850191799888,118.66771080992851,7.162536250892226,130.4068621125588,0.0,685,80.93333843764943,84.43506289733529,7.574807614932882,164.71374457379764,-33.588890129762994,326.3300506564341,6.423357664233577,1.5624890900540578
fixed_economic_scale,sector_Shops,5,real_cumulative_pct,8,48.305608869348724,47.72167500676442,-9.46732966051129,90.83258752342086,-27.063017962571024,92.60537060479123,25.0,684,51.15502149241637,53.149647446580914,-15.201277100634945,119.9798621293855,-52.484569393399916,265.2652015729554,19.15204678362573,-2.849412623067643
fixed_economic_scale,sector_Hlth,1,nominal_cumulative_pct,8,9.763702097969261,10.940114225851675,-17.32169663116352,41.710739199884934,-25.64925075942317,45.865805336636825,25.0,686,13.062994692580586,13.39451461096907,-9.979042660497367,36.67905594148895,-43.60086579673419,63.4586169240557,23.760932944606413,-3.299292594611325
fixed_economic_scale,sector_Hlth,1,real_cumulative_pct,8,5.900079103855904,7.173063189136589,-23.402915279891133,38.67896206025815,-26.458150411264313,39.37773138997147,25.0,686,8.4669994660328,9.198847594059226,-14.2040581719229,31.95642518766236,-49.619745731470054,58.72754262813511,32.36151603498542,-2.5669203621768952
fixed_economic_scale,sector_Hlth,3,nominal_cumulative_pct,8,39.31013776744565,42.357118546565964,-14.91855057989165,117.23283974028406,-23.624358185050497,141.54612178901954,37.5,686,39.90280875807571,45.14967229317627,-6.980981210632537,103.97064615399844,-30.493573831955313,176.77159788325153,16.034985422740526,-0.5926709906300545
fixed_economic_scale,sector_Hlth,3,real_cumulative_pct,8,25.802026412418833,29.32126155727329,-24.357658785000734,96.44507888910022,-40.55158376460491,110.87081604658233,37.5,686,23.81352955060155,29.750834364054462,-15.712050441414306,85.34399160973527,-46.4062171854454,151.563295016145,24.198250728862973,1.988496861817282
fixed_economic_scale,sector_Hlth,5,nominal_cumulative_pct,8,78.19966602080885,83.73876427893849,-1.6836979961189895,161.38491963450554,-16.06130571738591,264.8333413276473,12.5,685,81.27835934743197,85.1346811737455,5.060163166898152,168.7047777369074,-32.7275968465155,329.3914555940276,7.591240875912408,-3.0786933266231244
fixed_economic_scale,sector_Hlth,5,real_cumulative_pct,8,44.64311538777517,57.48148173675417,-18.09635011383912,134.34803787064305,-42.86963288361615,224.59273512392758,25.0,684,46.4448617926064,54.25608441304148,-15.409635287463589,131.7815908188818,-53.92076112828563,283.273562608504,19.444444444444446,-1.8017464048312348
fixed_economic_scale,sector_Money,1,nominal_cumulative_pct,8,5.825137733373115,7.2054348594742645,-27.334359181550816,38.596890096728046,-52.559767049381826,53.28953395684772,50.0,686,12.789345262449581,13.051783582289543,-11.906343356343935,41.850240773354614,-61.829057075786295,79.86940216793954,26.676384839650147,-6.964207529076466
fixed_economic_scale,sector_Money,1,real_cumulative_pct,8,3.2808278188821265,3.41228901283545,-33.14018031241516,35.50389104338238,-53.07589349476369,46.40011670036017,50.0,686,8.667466574068994,8.848015997363415,-16.61678497377582,36.71178596521612,-61.832287263006336,76.08130111759233,31.924198250728864,-5.386638755186867
fixed_economic_scale,sector_Money,3,nominal_cumulative_pct,8,32.18172545286809,23.948647358277203,-17.477411716162138,58.84032512167519,-43.15090226000742,102.87850126305757,37.5,686,42.17742356788314,43.122599703298405,-7.835797287195994,95.38385356840531,-67.67742660439754,196.7068450579149,11.9533527696793,-9.995698115015045
fixed_economic_scale,sector_Money,3,real_cumulative_pct,8,14.806780881138693,12.324947196325368,-32.667177815450444,48.28104077190531,-45.417720875661026,86.6431076522143,37.5,686,23.45813768000321,27.795370660107363,-23.81533591610114,77.41250260897027,-69.69924950009107,177.6824850788625,17.784256559766764,-8.65135679886452
fixed_economic_scale,sector_Money,5,nominal_cumulative_pct,8,64.56792973122765,77.8020459861821,7.299459503663208,159.8010694158596,-34.00448963952546,215.49507780489293,12.5,685,79.25974742141939,82.05189867780416,-13.07490775938796,178.4318381147052,-61.40624490585955,264.2763284492372,15.328467153284672,-14.69181769019174
fixed_economic_scale,sector_Money,5,real_cumulative_pct,8,37.99918953810524,51.46055852325484,-22.39438853554568,138.3799365624236,-39.83066983493857,180.6964129159925,25.0,684,46.77544448431361,50.867564283617725,-36.88676401599403,137.652159780828,-66.12466055769248,216.57630107575403,20.175438596491226,-8.776254946208368
fixed_economic_scale,sector_Other,1,nominal_cumulative_pct,8,-2.254797636775241,0.2657354387463067,-23.89624311980827,26.55131810172984,-43.16154776282492,33.201420704303054,50.0,686,12.478372959846741,10.40932874681381,-17.1042479569903,33.75092674914725,-53.138174212935496,83.50602219707619,27.405247813411076,-14.733170596621981
fixed_economic_scale,sector_Other,1,real_cumulative_pct,8,-4.375054686733659,-3.2822504567166506,-29.21523432767833,23.81441023156714,-43.77992222031792,27.27665536717756,50.0,686,8.206146523650805,6.260085395612102,-22.069544773469335,28.09899142411324,-53.142139859554845,79.07529329090934,34.54810495626822,-12.581201210384464
