specification,date,horizon_years,asset,nominal_cumulative_pct,real_cumulative_pct,endpoint,return_kind
expanding_primary,1973-04-30,1,sector_Hlth,-12.733804522873115,-20.71657500310925,1974-04,total return
expanding_primary,1973-04-30,1,sector_Money,-10.14292091370611,-18.362695299978306,1974-04,total return
expanding_primary,1973-04-30,1,sector_Other,-15.037973309514651,-22.809967435047607,1974-04,total return
expanding_primary,1973-04-30,1,Gold_spot_price,89.01098901098902,71.72100249023327,1974-04,spot price (monthly-average marks)
expanding_primary,1973-04-30,3,US_market_total,6.2819366818962274,-17.20997089128582,1976-04,total return
expanding_primary,1973-04-30,3,T_bill_total,21.948463137139008,-5.0062773780218395,1976-04,total return
expanding_primary,1973-04-30,3,sector_NoDur,4.753925526285552,-18.400239830683084,1976-04,total return
expanding_primary,1973-04-30,3,sector_Durbl,12.34784095164172,-12.484836905762153,1976-04,total return
expanding_primary,1973-04-30,3,sector_Manuf,13.721093994164457,-11.415119295098275,1976-04,total return
expanding_primary,1973-04-30,3,sector_Enrgy,17.441325168409882,-8.517185207495325,1976-04,total return
expanding_primary,1973-04-30,3,sector_Chems,18.207641444443844,-7.920250782135541,1976-04,total return
expanding_primary,1973-04-30,3,sector_BusEq,-2.911224810675539,-24.371132339153668,1976-04,total return
expanding_primary,1973-04-30,3,sector_Telcm,28.93458161359368,0.43567230862824324,1976-04,total return
expanding_primary,1973-04-30,3,sector_Utils,10.628983610030707,-13.823768560457362,1976-04,total return
expanding_primary,1973-04-30,3,sector_Shops,3.1631665789894514,-19.639387174655276,1976-04,total return
expanding_primary,1973-04-30,3,sector_Hlth,-20.574991131726772,-38.13060806517754,1976-04,total return
expanding_primary,1973-04-30,3,sector_Money,-7.506967559497846,-27.95106029144484,1976-04,total return
expanding_primary,1973-04-30,3,sector_Other,2.063184896643855,-20.496235650920912,1976-04,total return
expanding_primary,1973-04-30,3,Gold_spot_price,40.65934065934069,9.568862510039011,1976-04,spot price (monthly-average marks)
expanding_primary,1973-04-30,5,US_market_total,19.086567611924266,-18.558951414067437,1978-04,total return
expanding_primary,1973-04-30,5,T_bill_total,35.24281598293011,-7.509999085226193,1978-04,total return
expanding_primary,1973-04-30,5,sector_NoDur,20.94393392141938,-17.288733765789864,1978-04,total return
expanding_primary,1973-04-30,5,sector_Durbl,22.820724874330555,-16.00523197170194,1978-04,total return
expanding_primary,1973-04-30,5,sector_Manuf,13.189548912017512,-22.591810837947325,1978-04,total return
expanding_primary,1973-04-30,5,sector_Enrgy,39.2279663461347,-4.784630213989249,1978-04,total return
expanding_primary,1973-04-30,5,sector_Chems,4.091052037218801,-28.81410056296616,1978-04,total return
expanding_primary,1973-04-30,5,sector_BusEq,10.297499204852901,-24.569628869294647,1978-04,total return
expanding_primary,1973-04-30,5,sector_Telcm,64.75042417327114,12.669695404881832,1978-04,total return
expanding_primary,1973-04-30,5,sector_Utils,42.66854492931203,-2.4316836711903544,1978-04,total return
expanding_primary,1973-04-30,5,sector_Shops,3.4691010196497896,-29.239441086718365,1978-04,total return
expanding_primary,1973-04-30,5,sector_Hlth,-19.341595091746953,-44.83924421767358,1978-04,total return
expanding_primary,1973-04-30,5,sector_Money,19.363022654766148,-18.36988904517557,1978-04,total return
expanding_primary,1973-04-30,5,sector_Other,24.08327684147329,-15.141796588851586,1978-04,total return
expanding_primary,1973-04-30,5,Gold_spot_price,92.30769230769226,31.515589262068122,1978-04,spot price (monthly-average marks)
expanding_primary,1988-11-30,1,US_market_total,29.262512909940597,23.512949190356245,1989-11,total return
expanding_primary,1988-11-30,1,T_bill_total,8.39658972734465,3.5751369674309696,1989-11,total return
expanding_primary,1988-11-30,1,sector_NoDur,38.66388219186854,32.49614795616984,1989-11,total return
expanding_primary,1988-11-30,1,sector_Durbl,4.905737255894249,0.2395567266407994,1989-11,total return
expanding_primary,1988-11-30,1,sector_Manuf,23.317511304689397,17.832379745465698,1989-11,total return
expanding_primary,1988-11-30,1,sector_Enrgy,31.881027380955263,26.01499280324795,1989-11,total return
expanding_primary,1988-11-30,1,sector_Chems,32.500094657926624,26.606524125087926,1989-11,total return
expanding_primary,1988-11-30,1,sector_BusEq,2.1560208263385894,-2.387853015023589,1989-11,total return
expanding_primary,1988-11-30,1,sector_Telcm,51.71439433700598,44.966176638139935,1989-11,total return
expanding_primary,1988-11-30,1,sector_Utils,27.558010758800933,21.884262861666002,1989-11,total return
expanding_primary,1988-11-30,1,sector_Shops,25.304563200020034,19.73104807754098,1989-11,total return
expanding_primary,1988-11-30,1,sector_Hlth,45.865805336636825,39.37773138997147,1989-11,total return
expanding_primary,1988-11-30,1,sector_Money,30.3213404644183,24.52468036433295,1989-11,total return
expanding_primary,1988-11-30,1,sector_Other,33.201420704303054,27.27665536717756,1989-11,total return
expanding_primary,1988-11-30,1,Gold_spot_price,-6.1904761904761685,-10.363099965959366,1989-11,spot price (monthly-average marks)
expanding_primary,1988-11-30,3,US_market_total,49.870302555822434,30.83742668697702,1991-11,total return
expanding_primary,1988-11-30,3,T_bill_total,23.720038238895125,8.00813207648099,1991-11,total return
expanding_primary,1988-11-30,3,sector_NoDur,87.48943458153389,63.67909274425634,1991-11,total return
expanding_primary,1988-11-30,3,sector_Durbl,-11.04569295083242,-22.34250262688783,1991-11,total return
expanding_primary,1988-11-30,3,sector_Manuf,34.74700341850729,17.634720691193206,1991-11,total return
expanding_primary,1988-11-30,3,sector_Enrgy,44.42903332684642,26.087174958052394,1991-11,total return
expanding_primary,1988-11-30,3,sector_Chems,56.26836951463321,36.42296700007526,1991-11,total return
expanding_primary,1988-11-30,3,sector_BusEq,16.651435866453678,1.8372114276805185,1991-11,total return
expanding_primary,1988-11-30,3,sector_Telcm,42.375795682276674,24.294689554266192,1991-11,total return
expanding_primary,1988-11-30,3,sector_Utils,56.52081322691862,36.643351460074804,1991-11,total return
expanding_primary,1988-11-30,3,sector_Shops,66.31470389687102,45.19346065887939,1991-11,total return
expanding_primary,1988-11-30,3,sector_Hlth,141.54612178901954,110.87081604658233,1991-11,total return
expanding_primary,1988-11-30,3,sector_Money,34.953044462505,17.814595419734026,1991-11,total return
expanding_primary,1988-11-30,3,sector_Other,29.426963328016488,12.990302528014364,1991-11,total return
expanding_primary,1988-11-30,3,Gold_spot_price,-14.28571428571429,-25.17105535973463,1991-11,spot price (monthly-average marks)
expanding_primary,1988-11-30,5,US_market_total,99.672287255954,64.52449422528264,1993-11,total return
expanding_primary,1988-11-30,5,T_bill_total,31.964407382641504,8.73505622008064,1993-11,total return
expanding_primary,1988-11-30,5,sector_NoDur,116.34445786241466,78.26190603320877,1993-11,total return
expanding_primary,1988-11-30,5,sector_Durbl,81.82088341182454,49.81542653727733,1993-11,total return
expanding_primary,1988-11-30,5,sector_Manuf,90.64239000273979,57.08410628307943,1993-11,total return
expanding_primary,1988-11-30,5,sector_Enrgy,74.37808411223475,43.682763826724916,1993-11,total return
expanding_primary,1988-11-30,5,sector_Chems,105.56335125023399,69.3785695575558,1993-11,total return
expanding_primary,1988-11-30,5,sector_BusEq,64.89460720690813,35.86863867802088,1993-11,total return
expanding_primary,1988-11-30,5,sector_Telcm,120.0978127967911,81.35456766749294,1993-11,total return
expanding_primary,1988-11-30,5,sector_Utils,97.86124855288605,63.03224795145337,1993-11,total return
expanding_primary,1988-11-30,5,sector_Shops,130.4068621125588,89.84894186397827,1993-11,total return
expanding_primary,1988-11-30,5,sector_Hlth,117.04988176601626,78.8431560030942,1993-11,total return
expanding_primary,1988-11-30,5,sector_Money,113.87662731032569,76.22848127008342,1993-11,total return
expanding_primary,1988-11-30,5,sector_Other,81.20025707301181,49.30404743755699,1993-11,total return
expanding_primary,1988-11-30,5,Gold_spot_price,-10.952380952380947,-26.627201565557723,1993-11,spot price (monthly-average marks)
fixed_economic_scale,2018-03-31,1,US_market_total,8.547520878602999,6.541152437377762,2019-03,total return
fixed_economic_scale,2018-03-31,1,T_bill_total,2.0489623750230113,0.16271185624778806,2019-03,total return
fixed_economic_scale,2018-03-31,1,sector_NoDur,2.260674373901006,0.3705106172209538,2019-03,total return
fixed_economic_scale,2018-03-31,1,sector_Durbl,-3.273001402991027,-5.0608819167847985,2019-03,total return
fixed_economic_scale,2018-03-31,1,sector_Manuf,-0.21885213632962808,-2.0631848717293955,2019-03,total return
fixed_economic_scale,2018-03-31,1,sector_Enrgy,0.42078456593346303,-1.4353710732312397,2019-03,total return
fixed_economic_scale,2018-03-31,1,sector_Chems,8.881022667715555,6.8684898529574046,2019-03,total return
fixed_economic_scale,2018-03-31,1,sector_BusEq,14.886732651445156,12.76319161760493,2019-03,total return
fixed_economic_scale,2018-03-31,1,sector_Telcm,12.573128378973708,10.492351496356832,2019-03,total return
fixed_economic_scale,2018-03-31,1,sector_Utils,19.523474940595097,17.314229384682477,2019-03,total return
fixed_economic_scale,2018-03-31,1,sector_Shops,15.937633978741438,13.794668316490899,2019-03,total return
fixed_economic_scale,2018-03-31,1,sector_Hlth,14.231798626105686,12.120363248377085,2019-03,total return
fixed_economic_scale,2018-03-31,1,sector_Money,-0.6450871842718198,-2.4815414850301254,2019-03,total return
fixed_economic_scale,2018-03-31,1,sector_Other,4.385037240018064,2.4556072285420782,2019-03,total return
fixed_economic_scale,2018-03-31,1,Gold_spot_price,-1.811320754716994,-3.6262186513133288,2019-03,spot price (monthly-average marks)
fixed_economic_scale,2018-03-31,3,US_market_total,63.57036816523711,54.07324766880932,2021-03,total return
fixed_economic_scale,2018-03-31,3,T_bill_total,4.098425912216919,-1.9456718388994543,2021-03,total return
fixed_economic_scale,2018-03-31,3,sector_NoDur,28.43380532525628,20.97676198256153,2021-03,total return
fixed_economic_scale,2018-03-31,3,sector_Durbl,215.85216127713508,197.51335047446057,2021-03,total return
fixed_economic_scale,2018-03-31,3,sector_Manuf,43.22212069761002,34.90644742942326,2021-03,total return
fixed_economic_scale,2018-03-31,3,sector_Enrgy,-16.273640266605337,-21.134907842356267,2021-03,total return
fixed_economic_scale,2018-03-31,3,sector_Chems,48.78756832853108,40.148757518011344,2021-03,total return
fixed_economic_scale,2018-03-31,3,sector_BusEq,107.30306238498093,95.26676152662614,2021-03,total return
fixed_economic_scale,2018-03-31,3,sector_Telcm,52.28363641869866,43.441839087524414,2021-03,total return
fixed_economic_scale,2018-03-31,3,sector_Utils,32.59874876472249,24.899883078842343,2021-03,total return
fixed_economic_scale,2018-03-31,3,sector_Shops,83.26929143649704,72.6284243675357,2021-03,total return
fixed_economic_scale,2018-03-31,3,sector_Hlth,52.043044378213295,43.2152161517406,2021-03,total return
fixed_economic_scale,2018-03-31,3,sector_Money,39.966821061082754,31.84015496605861,2021-03,total return
fixed_economic_scale,2018-03-31,3,sector_Other,53.85721843194777,44.9240567652984,2021-03,total return
fixed_economic_scale,2018-03-31,3,Gold_spot_price,29.66037735849052,22.132117556923436,2021-03,spot price (monthly-average marks)
fixed_economic_scale,2018-03-31,5,US_market_total,64.62349544988979,36.12783114460936,2023-03,total return
fixed_economic_scale,2018-03-31,5,T_bill_total,6.687295778172109,-11.779845609056839,2023-03,total return
fixed_economic_scale,2018-03-31,5,sector_NoDur,40.56843421110319,16.23660416307844,2023-03,total return
fixed_economic_scale,2018-03-31,5,sector_Durbl,174.0802001057811,126.63802088589105,2023-03,total return
fixed_economic_scale,2018-03-31,5,sector_Manuf,46.681076070179394,21.29117232520983,2023-03,total return
fixed_economic_scale,2018-03-31,5,sector_Enrgy,59.818906231385085,32.154896977050605,2023-03,total return
fixed_economic_scale,2018-03-31,5,sector_Chems,50.500320061404125,24.44932055743323,2023-03,total return
fixed_economic_scale,2018-03-31,5,sector_BusEq,117.16045506797047,79.5708545611434,2023-03,total return
fixed_economic_scale,2018-03-31,5,sector_Telcm,12.755771297715635,-6.761798770894101,2023-03,total return
fixed_economic_scale,2018-03-31,5,sector_Utils,52.101149371973364,25.77305275911548,2023-03,total return
fixed_economic_scale,2018-03-31,5,sector_Shops,71.6432221779043,41.932471436695316,2023-03,total return
fixed_economic_scale,2018-03-31,5,sector_Hlth,54.875153567758005,28.066887996462597,2023-03,total return
fixed_economic_scale,2018-03-31,5,sector_Money,36.97993228000467,13.269257469316976,2023-03,total return
fixed_economic_scale,2018-03-31,5,sector_Other,43.769867977984724,18.88388263355263,2023-03,total return
fixed_economic_scale,2018-03-31,5,Gold_spot_price,44.37735849056603,19.386218984099823,2023-03,spot price (monthly-average marks)
fixed_economic_scale,2000-03-31,1,US_market_total,-25.74785022935626,-27.898253203974555,2001-03,total return
fixed_economic_scale,2000-03-31,1,T_bill_total,5.914348279943282,2.846982145771171,2001-03,total return
fixed_economic_scale,2000-03-31,1,sector_NoDur,19.15632295327576,15.705458404373406,2001-03,total return
fixed_economic_scale,2000-03-31,1,sector_Durbl,-9.647382421273253,-12.264068109243187,2001-03,total return
fixed_economic_scale,2000-03-31,1,sector_Manuf,-7.760884019483861,-10.432204243791809,2001-03,total return
fixed_economic_scale,2000-03-31,1,sector_Enrgy,10.291646478803829,7.097510209400659,2001-03,total return
fixed_economic_scale,2000-03-31,1,sector_Chems,-1.8406973704312768,-4.683471041134279,2001-03,total return
fixed_economic_scale,2000-03-31,1,sector_BusEq,-60.48707148683376,-61.63139820697656,2001-03,total return
fixed_economic_scale,2000-03-31,1,sector_Telcm,-41.80587342269855,-43.49122291471579,2001-03,total return
fixed_economic_scale,2000-03-31,1,sector_Utils,39.458244564330556,35.41941976434144,2001-03,total return
fixed_economic_scale,2000-03-31,1,sector_Shops,-9.690544418917057,-12.305980100140912,2001-03,total return
fixed_economic_scale,2000-03-31,1,sector_Hlth,7.367904699616501,4.258442382932559,2001-03,total return
fixed_economic_scale,2000-03-31,1,sector_Money,12.29536265101805,9.043197122794378,2001-03,total return
fixed_economic_scale,2000-03-31,1,sector_Other,-15.63968398708685,-18.08282772170272,2001-03,total return
fixed_economic_scale,2000-03-31,1,Gold_spot_price,-8.041958041958042,-10.705138132736082,2001-03,spot price (monthly-average marks)
fixed_economic_scale,2000-03-31,3,US_market_total,-42.31665497183978,-46.36295813042198,2003-03,total return
fixed_economic_scale,2000-03-31,3,T_bill_total,10.595957603734796,2.8380029920535677,2003-03,total return
fixed_economic_scale,2000-03-31,3,sector_NoDur,11.630117887121294,3.7996202213036456,2003-03,total return
fixed_economic_scale,2000-03-31,3,sector_Durbl,-32.21651007508226,-36.97130626883669,2003-03,total return
fixed_economic_scale,2000-03-31,3,sector_Manuf,-22.54921464164018,-27.98214085764258,2003-03,total return
fixed_economic_scale,2000-03-31,3,sector_Enrgy,-1.8066448510803634,-8.694596354185657,2003-03,total return
fixed_economic_scale,2000-03-31,3,sector_Chems,9.168643579345392,1.5108105060797294,2003-03,total return
fixed_economic_scale,2000-03-31,3,sector_BusEq,-75.63646929946735,-77.34549347585055,2003-03,total return
fixed_economic_scale,2000-03-31,3,sector_Telcm,-69.1835724776732,-71.34524683894571,2003-03,total return
fixed_economic_scale,2000-03-31,3,sector_Utils,-1.425086346642157,-8.339802965066934,2003-03,total return
fixed_economic_scale,2000-03-31,3,sector_Shops,-24.939042586265835,-30.204329974178677,2003-03,total return
fixed_economic_scale,2000-03-31,3,sector_Hlth,-11.187490177680715,-17.41740522231323,2003-03,total return
fixed_economic_scale,2000-03-31,3,sector_Money,-0.9472493687851635,-7.895484731170543,2003-03,total return
fixed_economic_scale,2000-03-31,3,sector_Other,-38.52257591778461,-42.83502165275242,2003-03,total return
fixed_economic_scale,2000-03-31,3,Gold_spot_price,19.230769230769273,10.867110051449401,2003-03,spot price (monthly-average marks)
fixed_economic_scale,2000-03-31,5,US_market_total,-14.310336004676428,-24.117387140340085,2005-03,total return
fixed_economic_scale,2000-03-31,5,T_bill_total,13.326087291472955,0.3560897298906074,2005-03,total return
fixed_economic_scale,2000-03-31,5,sector_NoDur,62.200968842804286,43.6373157541146,2005-03,total return
fixed_economic_scale,2000-03-31,5,sector_Durbl,3.5947400377110084,-8.261519697314434,2005-03,total return
fixed_economic_scale,2000-03-31,5,sector_Manuf,33.47930864173678,18.20280568481092,2005-03,total return
fixed_economic_scale,2000-03-31,5,sector_Enrgy,94.77662628625703,72.48473896918671,2005-03,total return
fixed_economic_scale,2000-03-31,5,sector_Chems,59.50956049553247,41.25393498050778,2005-03,total return
fixed_economic_scale,2000-03-31,5,sector_BusEq,-64.95945656807622,-68.96979323221665,2005-03,total return
fixed_economic_scale,2000-03-31,5,sector_Telcm,-58.36186582348445,-63.12728666916541,2005-03,total return
fixed_economic_scale,2000-03-31,5,sector_Utils,67.08492532363854,47.9623108769663,2005-03,total return
fixed_economic_scale,2000-03-31,5,sector_Shops,10.748699023617458,-1.9263203881999758,2005-03,total return
fixed_economic_scale,2000-03-31,5,sector_Hlth,4.478133884423974,-7.4792289267918255,2005-03,total return
fixed_economic_scale,2000-03-31,5,sector_Money,48.32805265473075,31.352133630030842,2005-03,total return
fixed_economic_scale,2000-03-31,5,sector_Other,-1.214173581099398,-12.520060499057472,2005-03,total return
fixed_economic_scale,2000-03-31,5,Gold_spot_price,51.74825174825188,34.38089616235666,2005-03,spot price (monthly-average marks)
fixed_economic_scale,2007-11-30,1,US_market_total,-38.13121939715776,-38.80432135780569,2008-11,total return
fixed_economic_scale,2007-11-30,1,T_bill_total,1.8655617287888004,0.7573144245094365,2008-11,total return
fixed_economic_scale,2007-11-30,1,sector_NoDur,-24.940526060648594,-25.75713628928884,2008-11,total return
fixed_economic_scale,2007-11-30,1,sector_Durbl,-60.42493463034479,-60.85549191357433,2008-11,total return
fixed_economic_scale,2007-11-30,1,sector_Manuf,-46.48843104443925,-47.07061064504513,2008-11,total return
fixed_economic_scale,2007-11-30,1,sector_Enrgy,-25.548634766675683,-26.358629071124028,2008-11,total return
fixed_economic_scale,2007-11-30,1,sector_Chems,-28.595811903678303,-29.372654416780954,2008-11,total return
fixed_economic_scale,2007-11-30,1,sector_BusEq,-42.423976341524536,-43.05037521399644,2008-11,total return
fixed_economic_scale,2007-11-30,1,sector_Telcm,-36.78292452772287,-37.47069527465212,2008-11,total return
fixed_economic_scale,2007-11-30,1,sector_Utils,-26.072985856240038,-26.87727547824572,2008-11,total return
fixed_economic_scale,2007-11-30,1,sector_Shops,-27.65104408461827,-28.43816520779162,2008-11,total return
fixed_economic_scale,2007-11-30,1,sector_Hlth,-25.64925075942317,-26.458150411264313,2008-11,total return
fixed_economic_scale,2007-11-30,1,sector_Money,-52.559767049381826,-53.07589349476369,2008-11,total return
fixed_economic_scale,2007-11-30,1,sector_Other,-43.16154776282492,-43.77992222031792,2008-11,total return
fixed_economic_scale,2007-11-30,1,Gold_spot_price,-5.583126550868456,-6.610335783337784,2008-11,spot price (monthly-average marks)
fixed_economic_scale,2007-11-30,3,US_market_total,-10.98869335933047,-14.537957902095188,2010-11,total return
fixed_economic_scale,2007-11-30,3,T_bill_total,2.0490746570768437,-2.0200619051407687,2010-11,total return
fixed_economic_scale,2007-11-30,3,sector_NoDur,8.86740623962552,4.526393401909035,2010-11,total return
fixed_economic_scale,2007-11-30,3,sector_Durbl,1.2348245474907982,-2.8018443524492342,2010-11,total return
fixed_economic_scale,2007-11-30,3,sector_Manuf,-8.441596097321913,-12.092424389010292,2010-11,total return
fixed_economic_scale,2007-11-30,3,sector_Enrgy,-8.973804272246522,-12.603411129536068,2010-11,total return
fixed_economic_scale,2007-11-30,3,sector_Chems,2.2925937083763115,-1.7862530082799366,2010-11,total return
fixed_economic_scale,2007-11-30,3,sector_BusEq,1.0612919770483398,-2.9684574311716894,2010-11,total return
fixed_economic_scale,2007-11-30,3,sector_Telcm,-5.824536440447248,-9.579718183365616,2010-11,total return
fixed_economic_scale,2007-11-30,3,sector_Utils,-12.76629934565332,-16.244683074099342,2010-11,total return
fixed_economic_scale,2007-11-30,3,sector_Shops,13.20170361915045,8.68786365881855,2010-11,total return
fixed_economic_scale,2007-11-30,3,sector_Hlth,-5.353506686262666,-9.127470416191564,2010-11,total return
fixed_economic_scale,2007-11-30,3,sector_Money,-43.15090226000742,-45.417720875661026,2010-11,total return
fixed_economic_scale,2007-11-30,3,sector_Other,-19.100864450698683,-22.32666175872584,2010-11,total return
fixed_economic_scale,2007-11-30,3,Gold_spot_price,69.97518610421831,63.197542634440374,2010-11,spot price (monthly-average marks)
fixed_economic_scale,2007-11-30,5,US_market_total,9.882545826644694,0.1819539406216375,2012-11,total return
fixed_economic_scale,2007-11-30,5,T_bill_total,2.1511696660655666,-6.866885022744873,2012-11,total return
fixed_economic_scale,2007-11-30,5,sector_NoDur,49.470641145389884,36.2751542936278,2012-11,total return
fixed_economic_scale,2007-11-30,5,sector_Durbl,-5.001807068572717,-13.388386507597684,2012-11,total return
fixed_economic_scale,2007-11-30,5,sector_Manuf,6.409448155240249,-2.9845335877693557,2012-11,total return
fixed_economic_scale,2007-11-30,5,sector_Enrgy,6.732619358163028,-2.6898924113879508,2012-11,total return
fixed_economic_scale,2007-11-30,5,sector_Chems,26.418356059424042,15.257958656827109,2012-11,total return
fixed_economic_scale,2007-11-30,5,sector_BusEq,19.906682088109264,9.321144789229052,2012-11,total return
fixed_economic_scale,2007-11-30,5,sector_Telcm,36.44072652621415,24.395539597697024,2012-11,total return
fixed_economic_scale,2007-11-30,5,sector_Utils,12.622786060318592,2.680281757937175,2012-11,total return
fixed_economic_scale,2007-11-30,5,sector_Shops,55.337836272031126,41.62438485172872,2012-11,total return
fixed_economic_scale,2007-11-30,5,sector_Hlth,33.60138001945676,21.8068547540623,2012-11,total return
fixed_economic_scale,2007-11-30,5,sector_Money,-34.00448963952546,-39.83066983493857,2012-11,total return
fixed_economic_scale,2007-11-30,5,sector_Other,-7.745539767601873,-15.88989847031802,2012-11,total return
fixed_economic_scale,2007-11-30,5,Gold_spot_price,113.64764267990073,94.7865162520668,2012-11,spot price (monthly-average marks)
fixed_economic_scale,1967-12-31,1,US_market_total,14.135085333978736,9.005418577395407,1968-12,total return
fixed_economic_scale,1967-12-31,1,T_bill_total,5.220876393709961,0.49184824118366777,1968-12,total return
fixed_economic_scale,1967-12-31,1,sector_NoDur,24.403445408145252,18.812279322385915,1968-12,total return
fixed_economic_scale,1967-12-31,1,sector_Durbl,7.086760482083343,2.2738723705290287,1968-12,total return
fixed_economic_scale,1967-12-31,1,sector_Manuf,11.522192350416605,6.509958986352937,1968-12,total return
fixed_economic_scale,1967-12-31,1,sector_Enrgy,23.45939956761054,17.910662508392083,1968-12,total return
fixed_economic_scale,1967-12-31,1,sector_Chems,6.3448601987616815,1.5653159201656441,1968-12,total return
fixed_economic_scale,1967-12-31,1,sector_BusEq,-0.8716358098170507,-5.32684318915112,1968-12,total return
fixed_economic_scale,1967-12-31,1,sector_Telcm,10.609014491966185,5.637822829405903,1968-12,total return
fixed_economic_scale,1967-12-31,1,sector_Utils,11.778999641849254,6.755224377047031,1968-12,total return
fixed_economic_scale,1967-12-31,1,sector_Shops,27.720191667126247,21.97995833377224,1968-12,total return
fixed_economic_scale,1967-12-31,1,sector_Hlth,10.256784924022288,5.30142380384151,1968-12,total return
fixed_economic_scale,1967-12-31,1,sector_Money,53.28953395684772,46.40011670036017,1968-12,total return
fixed_economic_scale,1967-12-31,1,sector_Other,23.26063862062535,17.720834637675885,1968-12,total return
fixed_economic_scale,1967-12-31,1,Gold_spot_price,17.142857142857082,11.878009630818553,1968-12,spot price (monthly-average marks)
fixed_economic_scale,1967-12-31,3,US_market_total,1.7239211100363194,-13.100167895948855,1970-12,total return
fixed_economic_scale,1967-12-31,3,T_bill_total,19.440991647408357,2.0350179902483667,1970-12,total return
fixed_economic_scale,1967-12-31,3,sector_NoDur,17.562609909871597,0.4303702747646909,1970-12,total return
fixed_economic_scale,1967-12-31,3,sector_Durbl,5.6599172825558375,-9.737759105354293,1970-12,total return
fixed_economic_scale,1967-12-31,3,sector_Manuf,-8.471857227193025,-21.810129289561875,1970-12,total return
fixed_economic_scale,1967-12-31,3,sector_Enrgy,7.336632920393726,-8.30538896247771,1970-12,total return
fixed_economic_scale,1967-12-31,3,sector_Chems,2.866744004664268,-12.123887031191316,1970-12,total return
fixed_economic_scale,1967-12-31,3,sector_BusEq,-18.444419759180754,-30.32940381437551,1970-12,total return
fixed_economic_scale,1967-12-31,3,sector_Telcm,9.676338787909366,-6.306645256559829,1970-12,total return
fixed_economic_scale,1967-12-31,3,sector_Utils,11.665863663808263,-4.60705114147032,1970-12,total return
fixed_economic_scale,1967-12-31,3,sector_Shops,28.40748742673218,9.694838505248615,1970-12,total return
fixed_economic_scale,1967-12-31,3,sector_Hlth,26.878697046743017,8.388836673097067,1970-12,total return
fixed_economic_scale,1967-12-31,3,sector_Money,30.870554718624277,11.798966342543359,1970-12,total return
fixed_economic_scale,1967-12-31,3,sector_Other,-15.224922303156575,-27.57907935445535,1970-12,total return
fixed_economic_scale,1967-12-31,3,Gold_spot_price,5.714285714285627,-9.691313711414274,1970-12,spot price (monthly-average marks)
fixed_economic_scale,1967-12-31,5,US_market_total,38.15425135899362,10.523401087194895,1972-12,total return
fixed_economic_scale,1967-12-31,5,T_bill_total,29.461540993871928,3.569232795097532,1972-12,total return
fixed_economic_scale,1967-12-31,5,sector_NoDur,56.768909202023195,25.415127361618552,1972-12,total return
fixed_economic_scale,1967-12-31,5,sector_Durbl,41.00688974921389,12.805511799371105,1972-12,total return
fixed_economic_scale,1967-12-31,5,sector_Manuf,27.817162686471587,2.2537301491772688,1972-12,total return
fixed_economic_scale,1967-12-31,5,sector_Enrgy,40.44990014521193,12.359920116169532,1972-12,total return
fixed_economic_scale,1967-12-31,5,sector_Chems,58.808746299207,27.046997039365593,1972-12,total return
fixed_economic_scale,1967-12-31,5,sector_BusEq,8.717862226106309,-13.02571021911495,1972-12,total return
fixed_economic_scale,1967-12-31,5,sector_Telcm,36.27378069615121,9.019024556920963,1972-12,total return
fixed_economic_scale,1967-12-31,5,sector_Utils,25.51587206232564,0.41269764986051616,1972-12,total return
fixed_economic_scale,1967-12-31,5,sector_Shops,93.34843287750267,54.67874630200213,1972-12,total return
fixed_economic_scale,1967-12-31,5,sector_Hlth,101.52417847385968,61.21934277908774,1972-12,total return
fixed_economic_scale,1967-12-31,5,sector_Money,80.80780680772455,44.646245446179634,1972-12,total return
fixed_economic_scale,1967-12-31,5,sector_Other,7.022393316278475,-14.382085346977224,1972-12,total return
fixed_economic_scale,1967-12-31,5,Gold_spot_price,82.85714285714268,46.28571428571413,1972-12,spot price (monthly-average marks)
fixed_economic_scale,2013-02-28,1,US_market_total,27.902430924367106,26.4851963821628,2014-02,total return
fixed_economic_scale,2013-02-28,1,T_bill_total,0.0,-1.1080591134678075,2014-02,total return
fixed_economic_scale,2013-02-28,1,sector_NoDur,14.022835047857619,12.75939463267548,2014-02,total return
fixed_economic_scale,2013-02-28,1,sector_Durbl,47.7532753769363,46.11608174367498,2014-02,total return
fixed_economic_scale,2013-02-28,1,sector_Manuf,33.50364665209597,32.02434732855557,2014-02,total return
fixed_economic_scale,2013-02-28,1,sector_Enrgy,14.137265862333104,12.872557486082536,2014-02,total return
fixed_economic_scale,2013-02-28,1,sector_Chems,20.398066852218655,19.063985100023583,2014-02,total return
fixed_economic_scale,2013-02-28,1,sector_BusEq,32.71556643967892,31.244999510753637,2014-02,total return
fixed_economic_scale,2013-02-28,1,sector_Telcm,25.14519284331651,23.758510128949297,2014-02,total return
fixed_economic_scale,2013-02-28,1,sector_Utils,14.651922241028426,13.381511167870697,2014-02,total return
fixed_economic_scale,2013-02-28,1,sector_Shops,25.372264403360532,23.983065601878153,2014-02,total return
fixed_economic_scale,2013-02-28,1,sector_Hlth,39.92999656984841,38.37948949038101,2014-02,total return
fixed_economic_scale,2013-02-28,1,sector_Money,32.30004272810534,30.834080047534762,2014-02,total return
