spread,onset,calm_rule,calm,split,n,median,mean,minimum,maximum,negative_pct,drawdown20_pct,worst_drawdown
BAA_GS10,FEDFUNDS_cross_0.25pp_6m,absolute,True,all,7,26.46094157188785,28.385597104491556,-13.355755637431365,78.07234859351297,14.285714285714285,42.857142857142854,-33.55321001761823
BAA_GS10,FEDFUNDS_cross_0.25pp_6m,absolute,True,pre2000,7,26.46094157188785,28.385597104491556,-13.355755637431365,78.07234859351297,14.285714285714285,42.857142857142854,-33.55321001761823
BAA_GS10,FEDFUNDS_cross_0.25pp_6m,full_pct20,False,all,14,26.55349981291286,23.71533791833593,-32.26016825403948,78.07234859351297,21.428571428571427,35.714285714285715,-46.50754998419562
BAA_GS10,FEDFUNDS_cross_0.25pp_6m,full_pct20,False,pre2000,11,26.413028764816705,21.038559269048992,-32.26016825403948,78.07234859351297,27.27272727272727,45.45454545454545,-46.50754998419562
BAA_GS10,FEDFUNDS_cross_0.25pp_6m,full_pct20,False,2000plus,3,29.748964960538515,33.53019296572136,26.71107086798066,44.1305430686449,0.0,0.0,-14.536444961600004
BAA_GS10,FEDFUNDS_cross_0.25pp_6m,full_pct20,True,all,4,25.157786896657186,26.880411300867863,18.917888204034128,38.28818320612295,0.0,25.0,-20.955799497578866
BAA_GS10,FEDFUNDS_cross_0.25pp_6m,full_pct20,True,pre2000,4,25.157786896657186,26.880411300867863,18.917888204034128,38.28818320612295,0.0,25.0,-20.955799497578866
BAA_GS10,FEDFUNDS_cross_0.25pp_6m,prior_pct10,False,all,14,26.677060375090946,23.732989427218513,-32.26016825403948,78.07234859351297,21.428571428571427,35.714285714285715,-46.50754998419562
BAA_GS10,FEDFUNDS_cross_0.25pp_6m,prior_pct10,False,pre2000,11,26.413028764816705,21.061024825808644,-32.26016825403948,78.07234859351297,27.27272727272727,45.45454545454545,-46.50754998419562
BAA_GS10,FEDFUNDS_cross_0.25pp_6m,prior_pct10,False,2000plus,3,29.748964960538515,33.53019296572136,26.71107086798066,44.1305430686449,0.0,0.0,-14.536444961600004
BAA_GS10,FEDFUNDS_cross_0.25pp_6m,prior_pct10,True,all,1,23.607511097070354,23.607511097070354,23.607511097070354,23.607511097070354,0.0,0.0,-15.485605273641001
BAA_GS10,FEDFUNDS_cross_0.25pp_6m,prior_pct10,True,pre2000,1,23.607511097070354,23.607511097070354,23.607511097070354,23.607511097070354,0.0,0.0,-15.485605273641001
BAA_GS10,FEDFUNDS_cross_0.25pp_6m,prior_pct20,False,all,14,26.677060375090946,23.732989427218513,-32.26016825403948,78.07234859351297,21.428571428571427,35.714285714285715,-46.50754998419562
BAA_GS10,FEDFUNDS_cross_0.25pp_6m,prior_pct20,False,pre2000,11,26.413028764816705,21.061024825808644,-32.26016825403948,78.07234859351297,27.27272727272727,45.45454545454545,-46.50754998419562
